ID_ligne,ID_client,Segment,ID_commande,ID_produit,Categorie,Date_de_commande,Date_d_expedition,Montant_des_ventes,Quantite,Profit,Remise
2562,AB-10060,Petite et moyenne entreprise,ES-2014-4486106,FOU-CL-10000456,Fournitures de bureau,22-3-14,27-3-14,151.65,3,16.65,0.0
2563,GC-15340,Grand public,IT-2015-3571683,MOB-BI-10003160,Mobilier,7-4-15,12-4-15,1060.56,8,-35.52,0.1
2564,MG-17575,Grand public,ES-2015-2883279,MOB-CH-10002999,Mobilier,16-6-15,16-6-15,297.918,2,86.06,0.1
2565,RH-20050,Petite et moyenne entreprise,ES-2015-1577544,FOU-ÉT-10001173,Fournitures de bureau,22-8-15,28-8-15,21.3,2,1.02,0.0
2566,RH-20050,Petite et moyenne entreprise,ES-2015-1577544,MOB-CH-10001384,Mobilier,22-8-15,28-8-15,429.48,3,17.1,0.0
2567,RH-20050,Petite et moyenne entreprise,ES-2015-1577544,PRO-AC-10000553,Produits technologiques,22-8-15,28-8-15,46.53,1,19.98,0.0
2568,FD-14485,Entreprise,ES-2015-3986128,MOB-ME-10000001,Mobilier,2-11-15,6-11-15,290.85,5,17.4,0.0
2569,FD-14485,Entreprise,ES-2015-3986128,PRO-PH-10003601,Produits technologiques,2-11-15,6-11-15,602.76,2,0.0,0.0
2570,DR-13240,Petite et moyenne entreprise,ES-2015-4358524,FOU-ÉL-10003688,Fournitures de bureau,2-10-15,6-10-15,26.28,2,6.54,0.0
2571,DR-13240,Petite et moyenne entreprise,ES-2015-4358524,PRO-PH-10001873,Produits technologiques,2-10-15,6-10-15,574.47,3,143.55,0.0
2572,DR-13240,Petite et moyenne entreprise,ES-2015-4358524,FOU-CL-10004744,Fournitures de bureau,2-10-15,6-10-15,252.3,5,4.95,0.0
2573,DR-13240,Petite et moyenne entreprise,ES-2015-4358524,FOU-ÉT-10004602,Fournitures de bureau,2-10-15,6-10-15,46.62,7,21.84,0.0
2574,MJ-17635,Entreprise,IT-2015-4453792,PRO-TÉ-10004418,Produits technologiques,14-2-15,18-2-15,225.471,2,-26.53,0.15
2575,MJ-17635,Entreprise,IT-2015-4453792,FOU-ST-10004702,Fournitures de bureau,14-2-15,18-2-15,382.32,3,29.7,0.1
2576,BD-11590,Entreprise,ES-2014-1337779,FOU-CL-10002978,Fournitures de bureau,7-8-14,11-8-14,14.31,3,6.12,0.0
2577,BD-11590,Entreprise,ES-2014-1337779,FOU-AR-10004518,Fournitures de bureau,7-8-14,11-8-14,79.11,3,32.4,0.0
2578,BD-11590,Entreprise,ES-2014-1337779,FOU-ST-10000401,Fournitures de bureau,7-8-14,11-8-14,1607.202,9,124.9,0.1
2579,BD-11590,Entreprise,ES-2014-1337779,PRO-AC-10002762,Produits technologiques,7-8-14,11-8-14,170.55,3,28.98,0.0
2580,CB-13000,Grand public,ES-2014-4486106,FOU-ST-10004328,Fournitures de bureau,11-4-14,15-4-14,615.384,11,204.86,0.1
2581,JM-15910,Grand public,ES-2014-5762848,FOU-CL-10001376,Fournitures de bureau,9-7-14,11-7-14,52.44,4,3.6,0.0
2582,JM-15910,Grand public,ES-2014-5762848,MOB-ME-10001207,Mobilier,9-7-14,11-7-14,113.46,2,38.52,0.0
2583,CH-12835,Entreprise,ES-2015-1415600,FOU-ÉL-10000256,Fournitures de bureau,7-7-15,12-7-15,17.07,2,-3.09,0.5
2584,CH-12835,Entreprise,ES-2015-1415600,MOB-ME-10003407,Mobilier,7-7-15,12-7-15,70.416,4,-42.26,0.6
2585,RB-19735,Grand public,ES-2013-5870268,FOU-CL-10003798,Fournitures de bureau,4-12-13,8-12-13,62.85,5,8.1,0.0
2586,RB-19735,Grand public,ES-2013-5870268,FOU-ÉL-10001669,Fournitures de bureau,4-12-13,8-12-13,96.75,5,43.5,0.0
2587,RH-20050,Petite et moyenne entreprise,IT-2014-5472233,MOB-ME-10000933,Mobilier,4-6-14,8-6-14,44.856,3,-6.17,0.2
2588,RH-20050,Petite et moyenne entreprise,IT-2014-5472233,FOU-CL-10004896,Fournitures de bureau,4-6-14,8-6-14,258.9,10,-165.9,0.5
2589,RH-20050,Petite et moyenne entreprise,IT-2014-5472233,MOB-ME-10000936,Mobilier,4-6-14,8-6-14,30.288,2,3.77,0.2
2590,MS-17110,Grand public,ES-2013-3905102,FOU-AR-10004067,Fournitures de bureau,13-1-13,17-1-13,96.012,4,-6.47,0.1
2591,SG-20395,Grand public,ES-2015-4393007,MOB-BI-10003259,Mobilier,9-6-15,12-6-15,544.275,3,-152.41,0.5
2592,BD-11590,Entreprise,ES-2014-2409754,FOU-PA-10004851,Fournitures de bureau,4-4-14,7-4-14,39.78,3,12.69,0.0
2593,BD-11590,Entreprise,ES-2014-2409754,PRO-MA-10002122,Produits technologiques,4-4-14,7-4-14,715.53,5,100.98,0.15
2594,TT-21160,Entreprise,ES-2015-1350378,FOU-AR-10004693,Fournitures de bureau,13-8-15,18-8-15,122.55,5,48.9,0.0
2595,RE-19870,Petite et moyenne entreprise,ES-2013-1191624,PRO-PH-10003892,Produits technologiques,27-6-13,3-7-13,672.511,3,221.52,0.15
2596,RE-19870,Petite et moyenne entreprise,ES-2013-1191624,FOU-ST-10000993,Fournitures de bureau,27-6-13,3-7-13,247.158,2,82.34,0.1
2597,RE-19870,Petite et moyenne entreprise,ES-2013-1191624,FOU-CL-10004240,Fournitures de bureau,27-6-13,3-7-13,25.8,4,6.6,0.0
2598,JM-16135,Petite et moyenne entreprise,ES-2013-3797337,FOU-ST-10003205,Fournitures de bureau,7-6-13,9-6-13,34.98,2,4.14,0.0
2599,JM-16135,Petite et moyenne entreprise,ES-2013-3797337,FOU-EN-10003916,Fournitures de bureau,7-6-13,9-6-13,92.46,2,38.82,0.0
2600,YF-21880,Entreprise,ES-2013-4803808,FOU-AR-10002453,Fournitures de bureau,10-8-13,14-8-13,170.46,3,25.56,0.0
2601,YF-21880,Entreprise,ES-2013-4803808,PRO-AC-10002898,Produits technologiques,10-8-13,14-8-13,1281.75,5,499.8,0.0
2602,AP-10045,Entreprise,ES-2013-4180291,FOU-ÉT-10004819,Fournitures de bureau,20-9-13,24-9-13,40.32,3,6.84,0.0
2603,VP-21340,Grand public,IT-2012-4264595,PRO-MA-10002482,Produits technologiques,14-12-12,18-12-12,955.867,7,-44.99,0.15
2604,VP-21340,Grand public,IT-2012-4264595,PRO-TÉ-10001382,Produits technologiques,14-12-12,18-12-12,232.203,2,-40.98,0.15
2605,AD-10990,Entreprise,ES-2015-2964353,FOU-EN-10002227,Fournitures de bureau,17-12-15,22-12-15,62.64,3,18.72,0.0
2606,AD-10990,Entreprise,ES-2015-2964353,FOU-EN-10004228,Fournitures de bureau,17-12-15,22-12-15,47.1,2,8.94,0.0
2607,DL-13360,Petite et moyenne entreprise,ES-2014-1608577,PRO-AC-10002397,Produits technologiques,6-8-14,8-8-14,221.85,3,22.14,0.0
2608,AT-10645,Grand public,ES-2014-3475290,FOU-AR-10001319,Fournitures de bureau,22-2-14,28-2-14,57.9,2,8.1,0.0
2609,AT-10645,Grand public,ES-2014-3475290,FOU-CL-10001898,Fournitures de bureau,22-2-14,28-2-14,26.82,3,5.85,0.0
2610,PP-19150,Grand public,ES-2013-3987473,FOU-CL-10000871,Fournitures de bureau,9-4-13,13-4-13,21.285,3,-12.38,0.5
2611,PG-19225,Grand public,IT-2013-2339530,FOU-ÉL-10000256,Fournitures de bureau,8-11-13,9-11-13,51.21,6,-9.27,0.5
2612,AC-10765,Petite et moyenne entreprise,ES-2015-4043339,FOU-FO-10004168,Fournitures de bureau,28-8-15,2-9-15,150.0,5,28.5,0.0
2613,SL-20215,Grand public,ES-2014-3375106,MOB-ME-10003809,Mobilier,25-12-14,30-12-14,37.98,2,13.62,0.0
2614,BB-11635,Grand public,ES-2014-1346757,PRO-TÉ-10004804,Produits technologiques,12-9-14,15-9-14,73.2,1,3.66,0.0
2615,CT-12160,Grand public,ES-2015-3250104,MOB-ME-10004880,Mobilier,8-4-15,12-4-15,100.02,2,0.96,0.0
2616,CT-12160,Grand public,ES-2015-3250104,FOU-ST-10000993,Fournitures de bureau,8-4-15,12-4-15,370.737,3,123.51,0.1
2617,CT-12160,Grand public,ES-2015-3250104,MOB-ME-10002225,Mobilier,8-4-15,12-4-15,126.45,5,6.3,0.0
2618,TP-21010,Grand public,IT-2013-2847671,MOB-TA-10003340,Mobilier,23-11-13,25-11-13,343.785,1,-105.8,0.35
2619,MD-17620,Entreprise,ES-2013-2123999,PRO-TÉ-10001202,Produits technologiques,3-8-13,8-8-13,468.792,4,181.99,0.15
2620,MD-17620,Entreprise,ES-2013-2123999,FOU-CL-10002872,Fournitures de bureau,3-8-13,8-8-13,27.66,2,10.2,0.0
2621,MD-17620,Entreprise,ES-2013-2123999,MOB-ME-10004896,Mobilier,3-8-13,8-8-13,139.68,8,66.96,0.0
2622,MD-17620,Entreprise,ES-2013-2123999,FOU-ST-10001410,Fournitures de bureau,3-8-13,8-8-13,103.95,7,17.22,0.1
2623,MD-17620,Entreprise,ES-2013-2123999,PRO-PH-10003525,Produits technologiques,3-8-13,8-8-13,422.586,4,94.39,0.15
2624,AM-10630,Petite et moyenne entreprise,ES-2014-4301750,FOU-ST-10003595,Fournitures de bureau,22-11-14,24-11-14,8.856,1,0.67,0.1
2625,AM-10630,Petite et moyenne entreprise,ES-2014-4301750,MOB-ME-10002574,Mobilier,22-11-14,24-11-14,51.81,1,18.63,0.0
2626,PF-18655,Entreprise,ES-2015-4111468,PRO-TÉ-10003741,Produits technologiques,23-11-15,29-11-15,754.758,6,201.26,0.1
2627,PF-18655,Entreprise,ES-2015-4111468,FOU-CL-10000042,Fournitures de bureau,23-11-15,29-11-15,338.91,11,94.71,0.0
2628,PF-18655,Entreprise,ES-2015-4111468,FOU-ÉL-10000150,Fournitures de bureau,23-11-15,29-11-15,115.02,2,4.56,0.0
2629,PF-18655,Entreprise,ES-2015-4111468,FOU-EN-10000029,Fournitures de bureau,23-11-15,29-11-15,40.02,2,9.96,0.0
2630,PF-18655,Entreprise,ES-2015-4111468,FOU-ÉL-10004056,Fournitures de bureau,23-11-15,29-11-15,24.72,2,4.92,0.0
2631,PF-18655,Entreprise,ES-2015-4111468,FOU-EN-10001932,Fournitures de bureau,23-11-15,29-11-15,37.35,1,4.47,0.0
2632,PF-18655,Entreprise,ES-2015-4111468,MOB-BI-10002854,Mobilier,23-11-15,29-11-15,565.8,4,271.56,0.0
2633,PF-18655,Entreprise,ES-2015-4111468,PRO-PH-10000489,Produits technologiques,23-11-15,29-11-15,497.64,4,79.56,0.0
2634,IT-15805,Entreprise,ES-2015-3458802,MOB-BI-10003510,Mobilier,31-12-15,5-1-16,245.16,2,90.66,0.0
2635,IT-15805,Entreprise,ES-2015-3458802,PRO-TÉ-10000161,Produits technologiques,31-12-15,5-1-16,867.3,5,251.4,0.0
2636,GC-14935,Entreprise,IT-2012-4259846,PRO-TÉ-10003008,Produits technologiques,24-10-12,28-10-12,382.5,1,-76.5,0.4
2637,HB-15550,Petite et moyenne entreprise,ES-2015-1273017,FOU-CL-10000893,Fournitures de bureau,9-5-15,13-5-15,23.64,4,2.04,0.0
2638,NT-18115,Petite et moyenne entreprise,ES-2012-5338028,MOB-BI-10001439,Mobilier,28-12-12,1-1-13,1236.42,3,420.3,0.0
2639,NT-18115,Petite et moyenne entreprise,ES-2012-5338028,FOU-CL-10004615,Fournitures de bureau,28-12-12,1-1-13,197.61,7,0.0,0.0
2640,NT-18115,Petite et moyenne entreprise,ES-2012-5338028,FOU-CL-10001002,Fournitures de bureau,28-12-12,1-1-13,136.65,5,17.7,0.0
2641,NT-18115,Petite et moyenne entreprise,ES-2012-5338028,FOU-AR-10001661,Fournitures de bureau,28-12-12,1-1-13,233.7,5,109.8,0.0
2642,DL-13360,Petite et moyenne entreprise,ES-2014-5238037,FOU-AR-10002861,Fournitures de bureau,30-5-14,4-6-14,206.64,8,72.24,0.0
2643,ÉG-13855,Entreprise,ES-2015-2794530,MOB-CH-10004869,Mobilier,23-10-15,27-10-15,325.68,4,153.0,0.0
2644,ÉG-13855,Entreprise,ES-2015-2794530,PRO-PH-10004575,Produits technologiques,23-10-15,27-10-15,427.41,3,132.48,0.0
2645,ÉG-13855,Entreprise,ES-2015-2794530,FOU-EN-10004029,Fournitures de bureau,23-10-15,27-10-15,81.96,4,32.76,0.0
2646,PS-19030,Entreprise,IT-2014-3727227,FOU-ST-10000495,Fournitures de bureau,20-12-14,25-12-14,88.128,3,-10.33,0.4
2647,PS-19030,Entreprise,IT-2014-3727227,MOB-CH-10002581,Mobilier,20-12-14,25-12-14,139.152,2,-191.39,0.6
2648,MD-17785,Entreprise,ES-2014-4986805,MOB-BI-10001439,Mobilier,23-11-14,27-11-14,1483.704,4,395.54,0.1
2649,AM-10420,Entreprise,IT-2014-2032199,FOU-ST-10004943,Fournitures de bureau,16-8-14,22-8-14,42.66,2,-4.74,0.1
2650,VB-21610,Grand public,ES-2014-4937270,FOU-AR-10000913,Fournitures de bureau,24-9-14,30-9-14,207.36,4,31.08,0.0
2651,MD-17785,Entreprise,ES-2015-2823477,FOU-EN-10000179,Fournitures de bureau,16-12-15,16-12-15,10.92,1,1.74,0.0
2652,MD-17785,Entreprise,ES-2015-2823477,FOU-ÉL-10000563,Fournitures de bureau,16-12-15,16-12-15,49.2,5,18.15,0.0
2653,HR-15655,Entreprise,ES-2015-1364039,MOB-ME-10004495,Mobilier,19-3-15,23-3-15,242.1,5,14.4,0.0
2654,NP-18295,Entreprise,IT-2014-1049014,FOU-CL-10001014,Fournitures de bureau,28-5-14,28-5-14,11.55,2,-6.03,0.5
2655,NP-18295,Entreprise,IT-2014-1049014,FOU-AR-10000948,Fournitures de bureau,28-5-14,28-5-14,111.75,5,-69.3,0.5
2656,CG-12715,Entreprise,ES-2015-3280029,FOU-CL-10001670,Fournitures de bureau,20-11-15,20-11-15,45.45,3,6.3,0.0
2657,SQ-20740,Petite et moyenne entreprise,ES-2015-4841141,FOU-AR-10004829,Fournitures de bureau,21-2-15,21-2-15,29.01,1,11.88,0.0
2658,GL-15085,Grand public,ES-2013-3637062,FOU-CL-10004486,Fournitures de bureau,4-9-13,6-9-13,11.61,3,1.08,0.0
2659,BS-11755,Grand public,ES-2015-4136794,FOU-PA-10004291,Fournitures de bureau,25-12-15,30-12-15,100.92,4,16.08,0.0
2660,PG-18775,Petite et moyenne entreprise,ES-2015-1980416,MOB-ME-10003809,Mobilier,15-9-15,18-9-15,45.576,3,9.04,0.2
2661,OR-18565,Petite et moyenne entreprise,IT-2015-4801093,FOU-ST-10001081,Fournitures de bureau,13-9-15,18-9-15,386.64,5,-212.76,0.4
2662,OR-18565,Petite et moyenne entreprise,IT-2015-4801093,FOU-PA-10001884,Fournitures de bureau,13-9-15,18-9-15,50.67,3,20.7,0.0
2663,JM-16285,Petite et moyenne entreprise,ES-2015-3560213,FOU-ÉL-10004859,Fournitures de bureau,28-8-15,2-9-15,27.6,2,2.76,0.0
2664,CG-12460,Grand public,ES-2014-5424830,MOB-ME-10003131,Mobilier,16-8-14,17-8-14,432.6,4,47.52,0.0
2665,CG-12460,Grand public,ES-2014-5424830,FOU-PA-10001230,Fournitures de bureau,16-8-14,17-8-14,262.8,5,70.95,0.0
2666,CG-12460,Grand public,ES-2014-5424830,FOU-CL-10003739,Fournitures de bureau,16-8-14,17-8-14,45.15,7,17.43,0.0
2667,CG-12460,Grand public,ES-2014-5424830,FOU-ÉL-10000624,Fournitures de bureau,16-8-14,17-8-14,68.88,4,24.72,0.0
2668,CG-12460,Grand public,ES-2014-5424830,FOU-ÉL-10002955,Fournitures de bureau,16-8-14,17-8-14,292.734,6,42.17,0.1
2669,PA-19255,Entreprise,ES-2014-3650909,FOU-CL-10003955,Fournitures de bureau,3-6-14,6-6-14,341.88,7,40.95,0.0
2670,PA-19255,Entreprise,ES-2014-3650909,FOU-ÉL-10004437,Fournitures de bureau,3-6-14,6-6-14,2593.8,5,1141.2,0.0
2671,RQ-19885,Entreprise,ES-2013-3229508,FOU-CL-10002523,Fournitures de bureau,28-6-13,4-7-13,82.35,3,23.04,0.0
2672,RL-19720,Grand public,ES-2014-3939561,MOB-BI-10002183,Mobilier,10-9-14,15-9-14,1037.19,7,373.38,0.0
2673,LB-16555,Entreprise,ES-2015-2890715,FOU-ÉT-10004116,Fournitures de bureau,1-9-15,6-9-15,38.16,3,19.08,0.0
2674,AD-10780,Entreprise,IT-2015-1978058,MOB-CH-10000026,Mobilier,13-11-15,15-11-15,97.89,2,-45.03,0.5
2675,AD-10780,Entreprise,IT-2015-1978058,FOU-FO-10002561,Fournitures de bureau,13-11-15,15-11-15,74.88,3,0.0,0.5
2676,AD-10780,Entreprise,IT-2015-1978058,FOU-CL-10002766,Fournitures de bureau,13-11-15,15-11-15,32.55,5,-12.45,0.5
2677,KE-16345,Grand public,IT-2015-1885149,PRO-PH-10003184,Produits technologiques,30-7-15,4-8-15,886.95,3,79.74,0.0
2678,NR-18160,Grand public,ES-2015-2097725,FOU-AR-10003356,Fournitures de bureau,4-3-15,9-3-15,272.88,6,8.1,0.0
2679,RF-19945,Grand public,ES-2015-2433620,MOB-TA-10002105,Mobilier,2-9-15,4-9-15,1117.701,2,206.3,0.35
2680,BA-11740,Grand public,ES-2015-2286229,MOB-ME-10004896,Mobilier,15-12-15,21-12-15,122.22,7,58.59,0.0
2681,BA-11740,Grand public,ES-2015-2286229,FOU-AR-10001144,Fournitures de bureau,15-12-15,21-12-15,48.6,1,20.88,0.0
2682,DL-13360,Petite et moyenne entreprise,ES-2013-4014694,FOU-AR-10004383,Fournitures de bureau,30-1-13,4-2-13,248.7,5,59.55,0.0
2683,DL-13360,Petite et moyenne entreprise,ES-2013-4014694,FOU-ST-10004420,Fournitures de bureau,30-1-13,4-2-13,305.046,7,57.46,0.1
2684,AS-10810,Entreprise,ES-2014-2675006,PRO-MA-10004137,Produits technologiques,26-7-14,31-7-14,201.6,4,28.2,0.0
2685,AS-10810,Entreprise,ES-2014-2675006,FOU-ST-10001242,Fournitures de bureau,26-7-14,31-7-14,62.61,1,18.78,0.0
2686,KR-16360,Grand public,IT-2013-1856860,PRO-MA-10003071,Produits technologiques,7-1-13,11-1-13,111.96,3,-94.05,0.5
2687,AP-10900,Grand public,ES-2012-5867473,FOU-AR-10003797,Fournitures de bureau,24-6-12,28-6-12,173.46,7,55.44,0.0
2688,AP-10900,Grand public,ES-2012-5867473,FOU-CL-10002309,Fournitures de bureau,24-6-12,28-6-12,45.72,6,20.52,0.0
2689,CC-12205,Grand public,ES-2013-5967582,PRO-PH-10001801,Produits technologiques,28-5-13,31-5-13,1513.56,4,741.6,0.0
2690,AP-11440,Grand public,IT-2015-5928156,FOU-CL-10003845,Fournitures de bureau,17-2-15,18-2-15,8.37,2,-2.19,0.5
2691,AP-11440,Grand public,IT-2015-5928156,PRO-PH-10004058,Produits technologiques,17-2-15,18-2-15,735.39,6,-235.35,0.5
2692,CL-12700,Petite et moyenne entreprise,ES-2013-3770269,FOU-EN-10002690,Fournitures de bureau,3-4-13,8-4-13,48.84,1,6.81,0.0
2693,AB-10585,Grand public,ES-2012-2399281,FOU-ÉL-10000567,Fournitures de bureau,8-6-12,11-6-12,152.28,2,44.16,0.0
2694,AB-10585,Grand public,ES-2012-2399281,PRO-TÉ-10004301,Produits technologiques,8-6-12,11-6-12,956.88,12,315.72,0.0
2695,FB-14215,Entreprise,IT-2015-5465876,FOU-ÉL-10004954,Fournitures de bureau,24-9-15,26-9-15,1355.13,5,-60.27,0.1
2696,NF-18145,Grand public,IT-2015-2181834,MOB-CH-10004425,Mobilier,12-3-15,14-3-15,238.65,5,-162.3,0.5
2697,HP-15745,Grand public,ES-2013-4128168,FOU-FO-10003488,Fournitures de bureau,30-8-13,4-9-13,318.33,9,22.14,0.0
2698,FD-14515,Grand public,ES-2012-2954601,PRO-TÉ-10001298,Produits technologiques,3-8-12,6-8-12,65.37,1,24.84,0.0
2699,AS-10810,Entreprise,IT-2014-1943902,MOB-CH-10000449,Mobilier,6-6-14,11-6-14,735.024,2,-183.76,0.2
2700,BD-12025,Grand public,ES-2015-5501051,FOU-EN-10001377,Fournitures de bureau,6-2-15,10-2-15,162.0,6,14.58,0.0
2701,PE-18940,Grand public,ES-2014-3830070,FOU-ST-10003925,Fournitures de bureau,5-9-14,8-9-14,23.355,3,-1.94,0.5
2702,RC-19930,Grand public,IT-2012-2556136,PRO-TÉ-10002803,Produits technologiques,10-11-12,16-11-12,136.728,1,-6.1,0.1
2703,RC-19930,Grand public,IT-2012-2556136,FOU-AR-10001382,Fournitures de bureau,10-11-12,16-11-12,22.2,2,5.28,0.0
2704,RC-19930,Grand public,IT-2012-2556136,MOB-CH-10002555,Mobilier,10-11-12,16-11-12,206.4,2,-20.64,0.2
2705,RC-19930,Grand public,IT-2012-2556136,FOU-CL-10002978,Fournitures de bureau,10-11-12,16-11-12,19.08,4,8.16,0.0
2706,AL-11320,Grand public,IT-2015-5470294,FOU-CL-10004490,Fournitures de bureau,28-1-15,1-2-15,76.32,3,-6.12,0.5
2707,AL-11320,Grand public,IT-2015-5470294,FOU-PA-10000064,Fournitures de bureau,28-1-15,1-2-15,45.18,2,-18.12,0.5
2708,AL-11320,Grand public,IT-2015-5470294,PRO-PH-10004464,Produits technologiques,28-1-15,1-2-15,240.84,2,-62.64,0.5
2709,AL-11320,Grand public,IT-2015-5470294,FOU-ÉL-10000624,Fournitures de bureau,28-1-15,1-2-15,51.66,6,-14.58,0.5
2710,AL-11320,Grand public,IT-2015-5470294,FOU-CL-10004486,Fournitures de bureau,28-1-15,1-2-15,13.545,7,-11.03,0.5
2711,HA-15430,Grand public,ES-2015-2546078,FOU-ÉT-10000662,Fournitures de bureau,3-3-15,5-3-15,11.19,1,5.01,0.0
2712,HA-15430,Grand public,ES-2015-2546078,PRO-AC-10002327,Produits technologiques,3-3-15,5-3-15,221.4,4,35.4,0.0
2713,GF-14845,Grand public,IT-2013-3620342,FOU-PA-10003282,Fournitures de bureau,15-3-13,19-3-13,47.58,4,-38.1,0.5
2714,GF-14845,Grand public,IT-2013-3620342,PRO-TÉ-10002866,Produits technologiques,15-3-13,19-3-13,206.685,3,-119.92,0.5
2715,GF-14845,Grand public,IT-2013-3620342,FOU-CL-10000379,Fournitures de bureau,15-3-13,19-3-13,16.785,3,-8.14,0.5
2716,GF-14845,Grand public,IT-2013-3620342,FOU-PA-10003425,Fournitures de bureau,15-3-13,19-3-13,37.875,5,-25.12,0.5
2717,GF-14845,Grand public,IT-2013-3620342,FOU-CL-10001465,Fournitures de bureau,15-3-13,19-3-13,22.14,4,-8.46,0.5
2718,GF-14845,Grand public,IT-2013-3620342,PRO-PH-10001587,Produits technologiques,15-3-13,19-3-13,218.025,3,-78.53,0.5
2719,GF-14845,Grand public,IT-2013-3620342,FOU-EN-10002825,Fournitures de bureau,15-3-13,19-3-13,47.04,7,-11.34,0.5
2720,GF-14845,Grand public,IT-2013-3620342,PRO-PH-10003528,Produits technologiques,15-3-13,19-3-13,1900.5,10,-1672.5,0.5
2721,GL-15400,Entreprise,ES-2015-5558619,MOB-BI-10004911,Mobilier,22-4-15,25-4-15,868.95,5,217.2,0.0
2722,PG-19315,Grand public,ES-2014-2239615,PRO-MA-10000959,Produits technologiques,9-8-14,15-8-14,470.448,3,125.39,0.1
2723,PG-19315,Grand public,ES-2014-2239615,FOU-AR-10000397,Fournitures de bureau,9-8-14,15-8-14,60.42,2,9.66,0.0
2724,IT-15805,Entreprise,ES-2015-5666305,MOB-ME-10004167,Mobilier,12-6-15,16-6-15,53.046,3,7.51,0.3
2725,ÉC-13870,Grand public,ES-2014-3285003,FOU-EN-10001274,Fournitures de bureau,20-11-14,24-11-14,40.95,1,15.96,0.0
2726,RR-19660,Petite et moyenne entreprise,ES-2014-1594400,FOU-CL-10001898,Fournitures de bureau,11-4-14,15-4-14,26.82,3,5.85,0.0
2727,DB-13315,Grand public,IT-2014-1042428,PRO-PH-10003099,Produits technologiques,2-4-14,7-4-14,406.368,2,-9.61,0.15
2728,DB-13315,Grand public,IT-2014-1042428,PRO-TÉ-10004400,Produits technologiques,2-4-14,7-4-14,533.894,7,119.14,0.15
2729,AA-11470,Entreprise,IT-2015-2355834,PRO-TÉ-10003832,Produits technologiques,19-6-15,25-6-15,136.728,3,-41.02,0.4
2730,AA-11470,Entreprise,IT-2015-2355834,MOB-TA-10003602,Mobilier,19-6-15,25-6-15,1360.62,3,-979.65,0.5
2731,AC-10765,Petite et moyenne entreprise,ES-2015-4435694,PRO-PH-10004986,Produits technologiques,11-6-15,15-6-15,172.53,1,86.25,0.0
2732,AC-10765,Petite et moyenne entreprise,ES-2015-4435694,MOB-ME-10003001,Mobilier,11-6-15,15-6-15,200.88,4,32.04,0.0
2733,AC-10765,Petite et moyenne entreprise,ES-2015-4435694,MOB-ME-10003323,Mobilier,11-6-15,15-6-15,220.92,7,26.46,0.0
2734,AC-10765,Petite et moyenne entreprise,ES-2015-4435694,PRO-TÉ-10001298,Produits technologiques,11-6-15,15-6-15,196.11,5,-6.54,0.4
2735,QP-19420,Entreprise,ES-2012-4514717,FOU-AR-10001216,Fournitures de bureau,8-7-12,14-7-12,60.48,4,21.72,0.0
2736,QP-19420,Entreprise,ES-2012-4514717,FOU-ST-10000155,Fournitures de bureau,8-7-12,14-7-12,51.678,1,22.97,0.1
2737,QP-19420,Entreprise,ES-2012-4514717,PRO-MA-10000652,Produits technologiques,8-7-12,14-7-12,250.02,3,104.94,0.0
2738,QP-19420,Entreprise,ES-2012-4514717,FOU-ÉT-10002783,Fournitures de bureau,8-7-12,14-7-12,116.1,9,24.3,0.0
2739,AR-10855,Grand public,ES-2014-5326756,FOU-ST-10003358,Fournitures de bureau,7-12-14,11-12-14,173.448,11,40.46,0.1
2740,DG-13630,Grand public,ES-2013-3290540,PRO-MA-10002614,Produits technologiques,6-8-13,11-8-13,50.04,1,14.49,0.0
2741,EP-13900,Grand public,ES-2015-3936194,FOU-ÉT-10003943,Fournitures de bureau,12-8-15,16-8-15,39.15,3,18.0,0.0
2742,EP-13900,Grand public,ES-2015-3936194,PRO-MA-10002431,Produits technologiques,12-8-15,16-8-15,130.458,4,-20.02,0.15
2743,GL-14800,Entreprise,IT-2014-5450715,FOU-CL-10003822,Fournitures de bureau,23-7-14,24-7-14,12.48,2,-10.5,0.5
2744,MM-17155,Grand public,IT-2012-2421873,FOU-AR-10001144,Fournitures de bureau,13-12-12,18-12-12,121.5,5,-17.1,0.5
2745,MM-17155,Grand public,IT-2012-2421873,MOB-ME-10004873,Mobilier,13-12-12,18-12-12,122.325,5,-88.12,0.5
2746,MM-17155,Grand public,IT-2012-2421873,MOB-BI-10003263,Mobilier,13-12-12,18-12-12,410.76,2,-57.54,0.5
2747,MM-17155,Grand public,IT-2012-2421873,MOB-ME-10004963,Mobilier,13-12-12,18-12-12,59.775,5,-26.32,0.5
2748,MM-17155,Grand public,IT-2012-2421873,FOU-AR-10001436,Fournitures de bureau,13-12-12,18-12-12,36.75,5,-22.05,0.5
2749,MM-17155,Grand public,IT-2012-2421873,FOU-ÉL-10003467,Fournitures de bureau,13-12-12,18-12-12,855.225,3,-376.33,0.5
2750,MM-17155,Grand public,IT-2012-2421873,FOU-CL-10004922,Fournitures de bureau,13-12-12,18-12-12,6.81,2,-3.03,0.5
2751,AR-11410,Grand public,ES-2014-3825405,MOB-ME-10002647,Mobilier,3-12-14,9-12-14,79.212,2,15.79,0.3
2752,MC-17140,Grand public,ES-2013-2424030,PRO-AC-10001609,Produits technologiques,15-5-13,20-5-13,114.3,3,7.92,0.0
2753,MC-17140,Grand public,ES-2013-2424030,MOB-ME-10003327,Mobilier,15-5-13,20-5-13,80.28,4,37.68,0.0
